user_id,anime_id,rating
1084,11633,8
1084,11757,9
1084,11771,10
1084,11837,10
1084,11887,6
1084,11933,10
1084,12031,10
1084,12175,9
1084,12293,10
1084,12367,8
1084,12445,10
1084,12461,8
1084,12549,9
1084,12967,5
1084,13601,10
1084,13759,10
1084,14075,10
1084,14289,5
1084,14345,10
1084,14749,5
1084,14813,7
1084,14827,6
1084,15059,10
1084,15133,10
1084,15315,7
1084,15377,10
1084,15565,9
1084,15583,10
1084,15613,8
1084,15809,9
1084,15863,7
1084,16011,9
1084,16498,10
1084,16524,8
1084,16592,9
1084,16668,10
1084,16782,10
1084,16894,10
1084,17247,10
1084,17389,10
1084,17741,9
1084,17895,10
1084,18001,9
1084,18055,10
1084,18245,9
1084,18247,9
1084,18277,9
1084,18295,10
1084,18507,7
1084,18767,9
1084,18897,10
1084,19117,10
1084,19151,8
1084,19163,10
1084,19369,10
1084,19647,10
1084,19769,10
1084,19775,10
1084,20507,9
1084,20533,9
1084,20787,10
1084,21033,9
1084,21085,10
1084,21177,10
1084,21405,10
1084,21431,10
1084,21437,8
1084,21821,10
1084,22101,9
1084,22433,10
1085,670,10
1086,19,-1
1086,63,-1
1086,121,-1
1086,245,-1
1086,330,-1
1086,357,-1
1086,1195,-1
1086,1535,10
1086,1575,-1
1086,1840,-1
1086,1862,-1
1086,2001,-1
1086,2131,-1
1086,2476,-1
1086,2904,-1
1086,2993,-1
1086,3503,-1
1086,3572,-1
1086,3667,-1
1086,3712,-1
1086,4107,-1
1086,4214,-1
1086,4224,-1
1086,5114,-1
1086,5947,-1
1086,5958,-1
1086,6166,-1
1086,6347,-1
1086,6381,-1
1086,6547,-1
1086,6645,-1
1086,6702,-1
1086,6791,-1
1086,6880,-1
1086,6987,-1
1086,7054,-1
1086,7593,10
1086,7674,-1
1086,7817,-1
1086,7858,-1
1086,8074,-1
1086,8407,-1
1086,8424,-1
1086,8516,-1
1086,8525,-1
1086,8577,-1
1086,8630,-1
1086,8769,10
1086,8841,-1
1086,8876,-1
1086,8915,-1
1086,8917,-1
1086,9014,-1
1086,9041,-1
1086,9181,10
1086,9253,10
1086,9330,-1
1086,9367,-1
1086,9379,-1
1086,9513,-1
1086,9736,-1
1086,9751,-1
1086,9790,-1
1086,9989,-1
1086,10030,-1
1086,10067,-1
1086,10080,-1
1086,10110,-1
1086,10155,-1
1086,10196,-1
1086,10396,-1
1086,10582,-1
1086,10620,-1
1086,10638,-1
1086,10719,-1
1086,10790,-1
1086,11079,-1
1086,11319,-1
1086,11433,-1
1086,11553,-1
1086,11617,-1
1086,11697,-1
1086,11757,-1
1086,11761,-1
1086,11783,-1
1086,12175,-1
1086,12365,-1
1086,12413,-1
1086,12581,-1
1086,13331,-1
1086,13655,-1
1086,14317,-1
1086,14345,-1
1086,15005,-1
1086,15225,-1
1086,15315,-1
1086,15379,-1
1086,16317,-1
1086,16355,-1
1086,16385,-1
1086,16498,-1
1086,17157,-1
1086,17247,-1
1086,17265,-1
1086,17729,-1
1086,17831,-1
1086,17895,-1
1086,18195,-1
1086,18247,-1
1086,18679,-1
1086,19221,-1
1086,19369,-1
1086,19685,-1
1086,20021,-1
1086,20787,-1
1086,21415,-1
1086,21659,-1
1086,21863,-1
1086,22147,-1
1086,22547,-1
1086,22729,-1
1086,22789,-1
1086,23079,-1
1086,23321,-1
1086,24703,-1
1086,24765,-1
1086,24833,-1
1086,25183,-1
1086,25397,-1
1086,26349,-1
1086,26441,-1
1086,27655,-1
1086,27829,-1
1086,28221,-1
1086,28223,-1
1086,28883,-1
1086,28999,-1
1086,29067,-1
1086,29095,-1
1086,29101,-1
1086,30307,-1
1086,30383,-1
1086,30544,-1
1086,30831,-1
1086,31043,-1
1086,31368,-1
1087,43,10
1087,47,10
1087,223,10
1087,225,6
1087,245,7
1087,467,8
1087,502,6
1087,528,7
1087,552,10
1087,813,10
1087,874,9
1087,891,6
1087,892,5
1087,893,6
1087,894,8
1087,895,6
1087,896,7
1087,897,6
1087,898,7
1087,899,7
1087,900,6
1087,901,8
1087,902,6
1087,903,5
1087,904,3
1087,905,7
1087,906,7
1087,984,7
1087,985,7
1087,986,8
1087,987,8
1087,1313,7
1087,1335,6
1087,2520,6
1087,2961,6
1087,3032,7
1087,3033,8
1087,4094,6
1087,5152,7
1087,6033,8
1087,8490,4
1087,10017,5
1087,11359,8
1087,12231,8
1087,14837,8
1087,20159,8
1087,22695,5
1087,25389,8
1087,25687,6
1088,226,9
1088,1887,7
1088,2923,8
1088,5262,8
1088,6682,8
1088,7082,8
1088,7739,7
1088,8460,10
1088,10620,10
1088,11111,9
1088,11285,9
1088,12503,10
1088,16762,10
1089,7,8
1089,43,8
1089,47,8
1089,51,7
1089,120,9
1089,161,10
1089,205,10
1089,227,10
1089,243,7
1089,270,8
1089,553,7
1089,1726,7
1089,4672,8
1089,6746,8
1090,20,10
1090,79,7
1090,120,9
1090,121,10
1090,164,10
1090,199,10
1090,249,10
1090,431,10
1090,513,10
1090,523,10
1090,572,10
1090,597,9
1090,856,10
1090,934,9
1090,936,7
1090,1535,10
1090,1829,9
1090,2472,7
1090,2890,10
1090,2923,7
1090,3342,9
1090,3588,8
1090,3593,10
1090,4719,8
1090,4898,9
1090,5262,8
1090,5680,8
1090,6325,8
1090,6547,8
1090,6702,10
1090,6707,8
1090,6811,9
1090,6895,10
1090,7054,8
1090,8074,7
1090,8246,9
1090,9515,7
1090,9982,9
1090,10490,7
1090,10681,7
1090,11111,9
1090,11757,9
1090,12049,10
1090,12445,8
1090,12461,9
1090,12979,9
1090,13115,9
1090,14645,8
1090,15051,9
1090,15085,7
1090,15379,10
1090,16742,9
1090,18507,9
1090,20889,9
1090,20903,9
1090,20907,9
1091,269,-1
1091,433,10
1091,1535,10
1091,1689,10
1091,5630,-1
1091,7088,8
1091,11061,-1
1092,74,9
1092,1579,7
1092,1699,10
1092,3457,9
1092,6045,8
1092,7054,9
1093,20,8
1093,68,8
1093,121,7
1093,269,9
1093,392,9
1093,813,9
1093,3588,9
1093,7592,8
1093,9919,9
1093,10163,9
1093,10793,7
1094,1,-1
1094,20,-1
1094,121,-1
1094,205,-1
1094,777,-1
1094,857,-1
1094,1482,-1
1094,1535,-1
1094,1575,-1
1094,1943,-1
1094,2025,-1
1094,2904,-1
1094,2952,-1
1094,4654,-1
1094,5114,-1
1094,5680,-1
1094,6045,-1
1094,7791,-1
1094,8074,-1
1094,9253,-1
1094,9617,-1
1094,9919,-1
1094,10490,-1
1094,11757,-1
1095,30,10
1095,5114,-1
1095,11757,9
1095,16498,10
1095,21881,-1
1096,1,10
1096,6,8
1096,16,7
1096,24,9
1096,30,8
1096,33,-1
1096,47,9
1096,54,-1
1096,57,6
1096,102,4
1096,120,6
1096,145,8
1096,164,10
1096,198,6
1096,199,10
1096,223,8
1096,322,7
1096,323,9
1096,325,6
1096,355,7
1096,431,8
1096,437,7
1096,512,8
1096,523,9
1096,578,9
1096,617,9
1096,790,8
1096,846,8
1096,853,8
1096,877,9
1096,1210,9
1096,1222,7
1096,1698,7
1096,1860,5
1096,1943,9
1096,2034,10
1096,2154,10
1096,2251,7
1096,2476,2
1096,2890,7
1096,3731,8
1096,3956,7
1096,4224,8
1096,4725,7
1096,5690,7
1096,6045,5
1096,6746,7
1096,7054,5
1096,7647,9
1096,8074,4
1096,8129,9
1096,9074,9
1096,9289,9
1096,9656,5
1096,9989,10
1096,10165,8
1096,11061,10
1096,11433,7
1096,11633,9
1096,11887,5
1096,12189,6
1096,12355,10
1096,12531,7
1096,13271,7
1096,13585,6
1096,13759,9
1096,14175,8
1096,14227,7
1096,14289,6
1096,16067,8
1096,16201,7
1096,16417,8
1096,16498,7
1096,16782,7
1096,18119,9
1096,18153,-1
1096,18507,8
1096,21995,7
1096,23289,9
1097,44,6
1097,45,8
1097,199,8
1097,226,8
1097,356,6
1097,777,9
1097,889,8
1097,934,8
1097,1482,7
1097,1535,9
1097,1575,9
1097,1889,8
1097,2001,9
1097,2025,8
1097,2167,6
1097,2251,9
1097,2476,4
1097,2593,7
1097,2904,7
1097,2966,8
1097,3588,7
1097,3782,7
1097,3783,7
1097,4181,7
1097,4186,7
1097,4280,7
1097,4282,7
1097,4896,7
1097,4901,8
1097,5081,9
1097,5114,9
1097,5204,6
1097,5205,8
1097,5341,8
1097,6573,6
1097,6675,7
1097,6880,7
1097,6922,5
1097,6948,7
1097,7054,7
1097,7059,7
1097,7338,8
1097,8074,6
1097,9253,9
1097,9379,6
1097,9515,5
1097,9919,7
1097,10012,8
1097,10087,9
1097,10620,9
1097,10863,7
1097,11061,9
1097,11285,6
1097,11577,7
1097,11597,8
1097,11617,7
1097,11741,9
1097,11763,5
1097,11771,9
1097,12293,6
1097,12355,8
1097,12549,5
1097,13601,8
1097,14513,8
1097,14741,6
1097,14967,8
1097,15451,7
1097,15689,7
1097,16498,8
1097,16524,7
1097,16592,7
1097,16762,7
1097,16894,9
1097,17074,9
1097,18115,8
1097,18153,7
1097,18277,7
1097,18671,7
1097,18679,8
1097,18767,4
1097,18897,8
1097,19021,6
1097,19815,9
1097,20031,8
1097,20507,7
1097,21855,7
1097,22297,8
1097,22319,7
1097,23283,8
1097,27821,8
1097,28025,8
1098,30,9
1098,5680,7
1098,9756,9
1098,10719,5
1099,20,7
1099,164,10
1099,263,8
1099,431,9
1099,457,8
1099,1535,8
1099,1575,9
1099,2001,8
1099,2025,9
1099,2167,8
1099,2236,7
1099,2418,8
1099,2904,10
1099,4181,9
1099,5114,10
1099,5681,8
1099,6675,8
1099,7674,9
1099,9253,10
1099,9756,9
1099,9989,9
1099,10030,8
1099,10408,8
1099,13125,7
1099,16498,9
1099,18679,8
1099,19815,9
1099,20583,9
1099,22535,9
1099,23273,10
1099,23755,7
1100,1,10
1100,30,10
1100,121,9
1100,164,10
1100,227,10
1100,269,7
1100,330,7
1100,777,10
1100,813,10
1100,889,9
1100,1210,8
1100,1292,7
1100,1535,6
1100,2001,8
1100,2025,9
1100,3784,8
1100,5114,10
1100,5177,9
1100,6547,8
1100,6594,10
1100,6746,8
1100,6880,7
1100,7338,7
1100,9253,9
1100,10620,8
1100,11111,8
1100,12413,8
1100,13331,8
1100,14349,8
1100,16498,8
1100,16742,9
1101,71,7
1101,199,10
1101,457,8
1101,513,10
1101,523,10
1101,572,10
1101,849,7
1101,861,8
1101,2993,7
1101,4898,7
1101,5958,7
1101,6547,9
1101,6746,10
1101,7711,10
1101,9332,8
1101,9919,8
1101,11617,7
1101,11757,8
1101,16498,10
1101,16662,9
1101,19815,10
1101,21881,-1
1102,101,10
1102,161,10
1102,199,10
1102,243,10
1102,251,10
1102,507,9
1102,553,10
1102,719,9
1102,746,10
1102,747,7
1102,777,10
1102,850,7
1102,853,8
1102,907,10
1102,918,10
1102,934,9
1102,1037,10
1102,1041,7
1102,1042,8
1102,1535,9
1102,1562,10
1102,2025,10
1102,2034,5
1102,2153,9
1102,2167,8
1102,2238,10
1102,2417,7
1102,2951,10
1102,2971,10
1102,2994,9
1102,3004,8
1102,3092,10
1102,3210,10
1102,3375,10
1102,3457,7
1102,3470,7
1102,3574,9
1102,3655,10
1102,3656,8
1102,4021,8
1102,4081,10
1102,4181,7
1102,4182,10
1102,4224,6
1102,4353,7
1102,4551,8
1102,4722,9
1102,4752,7
1102,4814,10
1102,4898,10
1102,5060,9
1102,5300,10
1102,5719,7
1102,5784,8
1102,5902,10
1102,6045,7
1102,6347,10
1102,6553,10
1102,6573,10
1102,6707,10
1102,6746,10
1102,6793,10
1102,6895,10
1102,6896,10
1102,7054,10
1102,7058,7
1102,7338,10
1102,7472,10
1102,8063,10
1102,8408,10
1102,8422,7
1102,8449,10
1102,8460,6
1102,8476,8
1102,8516,10
1102,8634,9
1102,9065,10
1102,9136,10
1102,9366,9
1102,9513,9
1102,9587,6
1102,9656,7
1102,9723,10
1102,9919,7
1102,9926,10
1102,9969,10
1102,10161,10
1102,10298,8
1102,10350,10
1102,10379,10
1102,10408,10
1102,10460,10
1102,10536,9
1102,10620,6
1102,11013,10
1102,11077,10
1102,11111,8
1102,11123,10
1102,11491,10
1102,11553,6
1102,11633,10
1102,11663,10
1102,11665,10
1102,11739,10
1102,11843,9
1102,12413,7
1102,12503,5
1102,12695,10
1102,12893,9
1102,13115,10
1102,13331,8
1102,13377,10
1102,13403,10
1102,13535,9
1102,14227,10
1102,14289,10
1102,14467,7
1102,14627,10
1102,14713,9
1102,15085,5
1102,15109,9
1102,15379,10
1102,15417,10
1102,15613,10
1102,15809,6
1102,15933,10
1102,16498,10
1102,16762,4
1102,16866,10
1102,18055,10
1102,18507,10
1103,1,9
1103,16,8
1103,33,5
1103,59,8
1103,66,8
1103,79,9
1103,101,8
1103,114,7
1103,133,6
1103,226,8
1103,227,9
1103,241,7
1103,245,9
1103,273,7
1103,356,8
1103,376,9
1103,469,7
1103,486,7
1103,487,7
1103,534,8
1103,644,7
1103,659,6
1103,713,8
1103,849,9
1103,889,8
1103,934,7
1103,1142,7
1103,1195,9
1103,1519,8
1103,1530,10
1103,1593,6
1103,1840,9
1103,1852,8
1103,1887,9
1103,2001,9
1103,2025,8
1103,2167,10
1103,2494,6
1103,2966,9
1103,3087,6
1103,3165,8
1103,3352,8
1103,3455,6
1103,3588,7
1103,3604,8
1103,3712,8
1103,4059,10
1103,4063,7
1103,4181,10
1103,4182,8
1103,4224,10
1103,4382,9
1103,4654,8
1103,4901,8
1103,5042,6
1103,5081,9
1103,5277,7
1103,5279,7
1103,5341,9
1103,5530,8
1103,5667,6
1103,5680,8
1103,5764,7
1103,5958,8
1103,6007,9
1103,6098,7
1103,6127,8
1103,6201,7
1103,6213,8
1103,6324,6
1103,6347,9
1103,6351,10
1103,6512,7
1103,6547,9
1103,6573,7
1103,6594,8
1103,6746,8
1103,6862,8
1103,6884,7
1103,6956,9
1103,6984,8
1103,7054,8
1103,7062,8
1103,7088,7
1103,7311,9
1103,7338,8
1103,7593,6
1103,7596,8
1103,7647,9
1103,7768,8
1103,7791,9
1103,7858,8
1103,7870,8
1103,8074,6
1103,8142,5
1103,8407,8
1103,8424,8
1103,8425,9
1103,8516,9
1103,8525,8
1103,8557,8
1103,8630,7
1103,8675,8
1103,8769,9
1103,8841,8
1103,8861,6
1103,8937,9
1103,9041,8
1103,9063,4
1103,9074,9
1103,9181,6
1103,9253,10
1103,9355,7
1103,9366,7
1103,9367,8
1103,9513,7
1103,9515,5
1103,9563,8
1103,9581,3
1103,9587,5
1103,9598,7
1103,9617,9
1103,9675,7
1103,9734,8
1103,9756,9
1103,9790,8
1103,9888,7
1103,9989,10
1103,10012,9
1103,10020,9
1103,10080,9
1103,10087,9
1103,10110,8
1103,10119,8
1103,10165,8
1103,10209,8
1103,10219,5
1103,10298,7
1103,10378,8
1103,10396,8
1103,10477,7
1103,10495,8
1103,10521,9
1103,10568,10
1103,10604,7
1103,10622,8
1103,10711,8
1103,10719,8
1103,10790,8
1103,10805,8
1103,10863,10
1103,10897,8
1103,10923,8
1103,11013,7
1103,11111,8
1103,11179,9
1103,11237,7
1103,11239,8
1103,11319,9
1103,11341,8
1103,11553,9
1103,11577,10
1103,11597,9
1103,11617,7
1103,11741,9
1103,11757,7
1103,11759,7
1103,11785,8
1103,11843,9
1103,11887,8
1103,11933,8
1103,12189,9
1103,12291,8
1103,12355,10
1103,12403,9
1103,12665,7
1103,12679,9
1103,12729,7
1103,13267,8
1103,13357,7
1103,13403,7
1103,13469,9
1103,13535,7
1103,13655,9
1103,13659,8
1103,13663,7
1103,13759,9
1103,13851,7
1103,14027,8
1103,14131,8
1103,14199,7
1103,14227,7
1103,14349,8
1103,14355,7
1103,14513,8
1103,14647,8
1103,14741,9
1103,14749,8
1103,14811,8
1103,14813,9
1103,14829,7
1103,14837,5
1103,14967,8
1103,15051,8
1103,15117,8
1103,15225,9
1103,15315,7
1103,15437,7
1103,15451,8
1103,15583,7
1103,15689,9
1103,15699,8
1103,15809,8
1103,15811,8
1103,15881,5
1103,15911,8
1103,16001,8
1103,16011,7
1103,16049,9
1103,16067,8
1103,16417,8
1103,16498,7
1103,16706,9
1103,16732,8
1103,16742,9
1103,16866,7
1103,17074,8
1103,17082,6
1103,17247,6
1103,17265,9
1103,17267,6
1103,17549,10
1103,17641,8
1103,17643,8
1103,17729,9
1103,17739,9
1103,17777,5
1103,17827,7
1103,17879,6
1103,17895,9
1103,17919,6
1103,18001,7
1103,18095,7
1103,18115,8
1103,18139,9
1103,18153,7
1103,18195,10
1103,18229,7
1103,18245,9
1103,18247,7
1103,18671,7
1103,18677,7
1103,18679,8
1103,18713,8
1103,18753,9
1103,18857,2
1103,18897,8
1103,19023,8
1103,19111,8
1103,19117,7
1103,19151,7
1103,19163,7
1103,19221,9
1103,19315,3
1103,19369,8
1103,19429,7
1103,19489,8
1103,19685,8
1103,19703,9
1103,19769,6
1103,19799,6
1103,19815,8
1103,19841,7
1103,20021,6
1103,20031,8
1103,20047,6
1103,20449,8
1103,20507,9
1103,20509,7
1103,20517,10
1103,20541,8
1103,20545,7
1103,20555,6
1103,20689,6
1103,20709,9
1103,20745,7
1103,20767,7
1103,20785,7
1103,20787,7
1103,20847,8
1103,20853,8
1103,20931,9
1103,20973,8
1103,20977,9
1103,21033,4
1103,21039,7
1103,21067,5
1103,21085,8
1103,21189,8
1103,21273,8
1103,21325,8
1103,21327,9
1103,21353,7
1103,21405,8
1103,21415,4
1103,21431,7
1103,21435,8
1103,21507,7
1103,21511,7
1103,21561,8
1103,21635,8
1103,21681,7
1103,21845,6
1103,21855,9
1103,21863,7
1103,21881,7
1103,22071,7
1103,22101,6
1103,22123,7
1103,22145,6
1103,22147,9
1103,22189,7
1103,22199,7
1103,22273,8
1103,22297,8
1103,22319,7
1103,22535,7
1103,22547,7
1103,22663,7
1103,22789,9
1103,22835,5
1103,22865,8
1103,22877,5
1103,23037,6
1103,23079,4
1103,23121,7
1103,23199,8
1103,23209,8
1103,23225,9
1103,23227,8
1103,23233,7
1103,23251,8
1103,23269,8
1103,23273,9
1103,23277,7
1103,23283,6
1103,23289,9
1103,23309,6
1103,23321,9
1103,23421,7
1103,23433,6
1103,23587,8
1103,23623,10
1103,23673,4
1103,23847,9
1103,23945,7
1103,24011,6
1103,24031,8
1103,24037,8
1103,24133,6
1103,24231,8
1103,24455,7
1103,24629,7
1103,24703,8
1103,24705,6
1103,24763,8
1103,24765,8
1103,24833,8
1103,24997,8
1103,25099,7
1103,25157,6
1103,25159,7
1103,25183,6
1103,25397,7
1103,25519,8
1103,25835,9
1103,25859,6
1103,25867,7
1103,25879,9
1103,26085,7
1103,26243,7
1103,26349,7
1103,26351,7
1103,27441,6
1103,27525,7
1103,27629,7
1103,27775,9
1103,27787,8
1103,27831,7
1103,27833,8
1103,27899,6
1103,27957,7
1103,27989,8
1103,28025,9
1103,28121,7
1103,28171,8
1103,28221,6
1103,28223,8
1103,28387,7
1103,28391,7
1103,28497,8
1103,28617,7
1103,28619,7
1103,28621,8
1103,28623,6
1103,28677,7
1103,28701,8
1103,28817,7
1103,28819,6
1103,28825,7
1103,28883,7
1103,28927,7
1103,28977,9
1103,28979,7
1103,28999,7
1103,29027,7
1103,29035,7
1103,29067,8
1103,29093,8
1103,29095,9
1103,29163,7
1103,29317,6
1103,29589,7
1103,29785,8
1103,29786,9
1103,29787,9
1103,29803,7
1103,30015,9
1103,30123,7
1103,30127,7
1103,30187,8
1103,30205,7
1103,30240,7
1103,30276,8
1103,30279,9
1103,30296,8
1103,30307,8
1103,30344,4
1103,30355,7
1103,30383,8
1103,30437,8
1103,30503,9
1103,30544,7
1103,30654,8
1103,30740,6
1103,30749,7
1103,30795,7
1103,30831,9
1103,30895,7
1103,30901,6
1103,30902,8
1103,30925,7
1103,31043,8
1103,31080,8
1103,31091,7
1103,31143,6
1103,31173,8
1103,31181,9
1103,31240,9
1103,31376,9
1103,31404,7
1103,31405,7
1103,31442,7
1103,31478,6
1103,31500,7
1103,31564,7
1103,31630,7
1103,31636,7
1103,31706,8
1103,31716,9
1103,31737,7
1103,31741,7
1103,31764,7
1103,31771,8
1103,31798,7
1103,31804,7
1103,31859,8
1103,31904,4
1103,31909,7
1103,31914,7
1103,31952,7
1103,31953,8
1103,31964,8
1103,32013,7
1103,32083,6
1103,32093,7
1103,32175,7
1103,32182,8
1103,32214,6
1103,32268,8
1103,32282,8
1103,32438,7
1103,32526,9
1103,32542,7
1103,32648,8
1103,32681,7
1103,32696,7
1103,32729,9
1103,32828,10
1103,32998,8
1103,33091,9
1103,33161,9
1103,33341,6
1103,33421,7
1104,226,8
1105,93,5
1105,94,7
1105,516,10
1105,864,10
1105,1215,8
1105,1575,10
1105,2001,10
1105,2407,10
1105,2408,10
1105,2581,10
1105,2904,10
1105,3927,10
1105,4107,9
1105,4565,9
1105,5081,9
1105,5290,10
1105,5710,10
1105,5958,9
1105,6288,8
1105,6336,7
1105,6547,10
1105,7059,9
1105,7113,10
1105,7858,9
1105,8134,10
1105,8407,9
1105,8769,10
1105,8888,7
1105,9041,9
1105,9253,10
1105,9513,10
1105,9790,10
1105,9919,9
1105,10108,10
1105,10396,8
1105,10588,10
1105,10719,9
1105,10794,9
1105,10808,8
1105,10863,10
1105,11281,10
1105,11285,10
1105,11299,10
1105,11577,10
1105,11751,9
1105,11757,10
1105,11759,10
1105,12783,-1
1105,13939,9
1105,14813,10
1105,14967,9
1105,15197,-1
1105,15583,10
1105,15793,9
1105,16592,9
1105,17641,9
1105,17655,10
1105,17895,8
1105,18247,9
1105,18295,-1
1105,18679,9
1105,18897,8
1105,19163,-1
1105,19319,9
1105,20031,8
1105,20045,9
1105,20507,8
1105,21177,8
1105,21431,10
1105,21561,7
1105,21603,9
1106,1,10
1106,6,9
1106,30,10
1106,31,9
1106,32,10
1106,43,10
1106,48,8
1106,97,8
1106,121,10
1106,226,8
1106,227,9
1106,298,7
1106,299,7
1106,430,9
1106,457,10
1106,467,10
1106,468,9
1106,790,9
1106,873,8
1106,1292,9
1106,1535,8
1106,1566,10
1106,1575,9
1106,1726,7
1106,2001,10
1106,2167,9
1106,2251,10
1106,2581,8
1106,2759,9
1106,2904,10
1106,2966,7
1106,3784,9
1106,3785,9
1106,3927,8
1106,4059,10
1106,4106,10
1106,4181,10
1106,4672,10
1106,4970,9
1106,5114,9
1106,5341,7
1106,6288,4
1106,6351,9
1106,6702,6
1106,9135,7
1106,9253,8
1106,10087,6
1106,10161,8
1106,10218,7
1106,10336,8
1106,10793,6
1106,11061,10
1106,11741,7
1106,11757,7
1106,12113,8
1106,12115,8
1106,14719,9
1106,16067,8
1106,16498,10
1106,17187,8
1106,18397,10
1106,18679,8
1106,19191,7
1106,19193,9
1106,19195,9
1106,19315,4
1106,20021,3
1106,20507,8
1106,20899,7
1106,21881,6
1106,21939,10
1106,22297,6
1106,22319,8
1106,22535,9
1106,23273,10
1106,23283,9
1106,24439,8
1106,25183,7
1106,26055,8
1106,27411,7
1106,27899,5
1106,28211,7
1106,28223,9
1106,28625,9
1106,30240,9
1106,30276,8
1106,30503,8
1106,31043,7
1106,31251,9
1106,31318,6
1106,31798,7
1106,31859,8
1106,31964,7
1106,31973,8
1106,32681,8
1107,61,6
1107,120,7
1107,164,-1
1107,199,7
1107,202,7
1107,431,-1
1107,523,-1
1107,589,7
1107,597,-1
1107,853,8
1107,915,7
1107,1498,8
1107,2890,-1
1107,3457,8
1107,4752,8
1107,7711,6
1107,7724,10
1107,11633,9
1107,12355,-1
1107,17513,-1
1107,26243,-1
1107,28927,-1
1107,29974,-1
1108,6,-1
1108,24,-1
1108,30,-1
1108,47,-1
1108,57,7
1108,72,-1
1108,73,-1
1108,97,-1
1108,164,9
1108,199,9
1108,205,8
1108,223,-1
1108,226,-1
1108,227,-1
1108,237,-1
1108,245,7
1108,268,-1
1108,269,-1
1108,387,-1
1108,457,7
1108,486,9
1108,790,-1
1108,846,-1
1108,861,-1
1108,889,-1
1108,1142,7
1108,1210,8
1108,1482,-1
1108,1519,-1
1108,1530,-1
1108,1559,-1
1108,1604,8
1108,1689,-1
1108,1698,8
1108,1827,-1
1108,2001,9
1108,2025,-1
1108,2034,-1
1108,2035,-1
1108,2167,8
1108,2236,8
1108,2251,8
1108,2605,-1
1108,2904,8
1108,2966,-1
1108,3091,-1
1108,3167,-1
1108,3228,-1
1108,3702,-1
1108,4081,7
1108,4155,7
1108,4181,8
1108,4192,-1
1108,4477,-1
1108,4725,-1
1108,5081,-1
1108,5114,9
1108,5300,8
1108,5341,7
1108,5630,-1
1108,5678,-1
1108,5680,-1
1108,5682,-1
1108,5690,-1
1108,5781,-1
1108,6045,-1
1108,6347,-1
1108,6377,-1
1108,6547,7
1108,6594,8
1108,6746,8
1108,7054,-1
1108,7465,7
1108,7674,-1
1108,8086,-1
1108,8516,-1
1108,8525,-1
1108,9074,-1
1108,9253,9
1108,9289,-1
1108,9513,-1
1108,9656,-1
1108,9863,-1
1108,9919,-1
1108,9941,-1
1108,9989,8
1108,10030,8
1108,10080,-1
1108,10162,9
1108,10165,7
1108,10379,8
1108,10521,-1
1108,10620,-1
1108,10800,7
1108,11111,-1
1108,11597,-1
1108,11665,8
1108,11737,-1
1108,11739,-1
1108,11757,-1
1108,11843,-1
1108,11887,-1
1108,12189,-1
1108,12365,7
1108,12413,-1
1108,12531,7
1108,12859,7
1108,13125,-1
1108,13331,-1
1108,13535,-1
1108,13601,8
1108,13759,-1
1108,14075,-1
1108,14227,-1
1108,14397,8
1108,14741,-1
1108,14813,-1
1108,14967,-1
1108,15315,-1
1108,15689,-1
1108,15809,-1
1109,1,10
1109,5,7
1109,18,-1
1109,47,-1
1109,59,8
1109,64,-1
1109,185,-1
1109,186,-1
1109,189,-1
1109,317,-1
1109,355,10
1109,356,7
1109,368,-1
1109,1050,-1
1109,1401,-1
1109,4181,8
1109,4224,9
1109,5081,-1
1109,5680,8
1109,6547,9
1109,6594,9
1109,6746,7
1109,7791,-1
1109,8074,-1
1109,8460,-1
1109,8795,-1
1109,8915,9
1109,9617,6
1109,10620,7
1109,11111,10
1109,11757,9
1109,12445,8
1109,14467,10
1109,15059,-1
1109,16762,5
1109,28171,9
1109,28223,9
1110,17,9
1110,20,8
1110,45,9
1110,136,8
1110,154,9
1110,223,9
1110,225,9
1110,269,9
1110,288,8
1110,527,9
1110,552,8
1110,813,10
1110,1535,8
1110,1564,9
1110,1575,7
1110,2116,10
1110,2904,7
1110,6702,8
1110,7661,8
1110,8655,7
1110,10033,9
1110,11061,9
1110,11757,9
1110,16189,7
1110,16498,8
1111,20,10
1111,136,9
1111,263,10
1111,269,9
1111,779,10
1111,780,7
1111,781,10
1111,918,10
1111,1535,10
1111,1575,10
1111,1604,9
1111,1698,10
1111,2167,9
1111,2581,10
1111,2904,10
1111,2963,10
1111,3927,10
1111,4181,10
1111,4382,9
1111,5114,10
1111,6045,10
1111,6288,10
1111,6702,9
1111,6746,10
1111,7311,9
1111,7647,10
1111,8425,9
1111,9074,10
1111,9656,10
1111,9863,10
1111,9969,10
1111,10719,9
1111,11061,7
1111,11757,9
1111,11771,8
1111,12117,10
1111,12189,10
1111,12431,10
1111,14513,9
1111,14719,9
1111,14735,8
1111,14813,10
1111,15335,10
1111,15417,10
1111,15583,8
1111,16498,9
1111,16894,8
1111,16918,10
1111,17265,10
1111,17729,10
1111,18115,9
1111,18679,9
1111,18897,9
1111,19363,10
1111,20021,9
1111,20583,9
1111,20785,9
1111,21185,10
1111,21327,10
1111,21881,9
1111,21995,9
1111,22199,9
1111,22319,8
1111,22535,10
1111,23199,10
1111,23273,10
1111,23321,10
1111,23755,10
1111,24151,9
1111,27663,10
1111,27831,10
1111,27899,8
1111,28121,10
1111,28825,10
1111,30276,10
1111,32013,10
1112,20,10
1112,1535,9
1112,1689,6
